faq_type,intent,fist_title,second_title,third_title,question,answer
pratique,vie/declaration_risque_raqvam,FAQ Assurance et Vie pratique,Vie quotidienne,Déclaration de risque pour votre assurance habitation à la MAIF,Quelles pièces doivent être déclarées ?,"Lorsque vous êtes locataire, occupant à titre permanent ou propriétaire (occupant ou bailleur) d’un logement doté d’équipements suffisants pour permettre une habitation permanente, vous devez déclarer le nombre de pièces de vie qu’il comporte : salon, salle à manger, chambres, bureau, véranda, mezzanine d’une hauteur supérieure à 1,80 m … Les pièces de plus de 40 m2 comptent pour 2, celles de plus de 80 m2 pour 3. A contrario, vous ne devez pas déclarer les espaces utilitaires tels que couloirs, hall d’entrée, dégagements, caves, buanderies, toilettes, salles de bains, arrière-cuisine, combles non aménagés, chaufferies, caves, grenier. Les cuisines ne doivent pas être déclarées sauf si elles constituent une pièce distincte d’une surface supérieure à 40 m2. Ainsi, les cuisines américaines doivent être intégrées dans le décompte de la surface de vie qu’elles composent. Si vous êtes détenteur d’un contrat habitation autre que RAQVAM formules Primordiale, Arbitrage, Equilibre et Sérénité, Assurance Habitation Jeunes, Assurance Habitation, Assurance Propriétaire Bailleur vous n’avez toujours pas besoin de déclarer le nombre de pièces de vos unités d’habitation dont vous êtes propriétaire."
pratique,vie/declaration_risque_raqvam,FAQ Assurance et Vie pratique,Vie quotidienne,Déclaration de risque pour votre assurance habitation à la MAIF,Qu’est-ce qu’un LUD ?,"Le local à usage utilitaire distinct (LUD) est un bâtiment utilitaire, dont l'équipement ne permet pas une habitation autonome et permanente et qui est situé sur un terrain distinct de tout logement déclaré (exemple : grange sur un terrain isolé). Doivent également être considérés comme LUD les anciens bâtiments d'habitation qui, au regard des critères d'équipement actuels, ne permettent pas une habitation permanente (absence de sanitaires, de chauffage...) et sont situés sur un terrain distinct de tout logement déclaré."
pratique,vie/declaration_risque_raqvam,FAQ Assurance et Vie pratique,Vie quotidienne,Déclaration de risque pour votre assurance habitation à la MAIF,Quand dois-je le déclarer ?,"Je dois déclarer le LUD quelle que soit sa surface. S’il y a plusieurs bâtiments sur le même terrain, il conviendra de prendre en compte leurs surfaces cumulées."
pratique,vie/declaration_risque_raqvam,FAQ Assurance et Vie pratique,Vie quotidienne,Déclaration de risque pour votre assurance habitation à la MAIF,Qu’est-ce qu’une dépendance ?,"Doivent être considérés comme dépendances, les bâtiments, partie ou ensemble de bâtiments. Les dépendances sont des ouvrages immobiliers accessoires du logement déclaré. Sont à retenir tous les types de constructions, quel que soit le matériau, à la condition que ces constructions soient fixées au sol, entièrement ou partiellement closes."
pratique,vie/declaration_risque_raqvam,FAQ Assurance et Vie pratique,Vie quotidienne,Déclaration de risque pour votre assurance habitation à la MAIF,"Je possède des box et/ou des garages, dois-je les déclarer ?","Oui il convient de déclarer l’ensemble de box (et/ou de places de parking couvertes) ou des garages, situés à la même adresse qu'un logement déclaré (par exemple en sous-sol d'un immeuble collectif) ou à une adresse distincte (par exemple plusieurs garages sur un terrain sans habitation)."
pratique,vie/declaration_risque_raqvam,FAQ Assurance et Vie pratique,Vie quotidienne,Déclaration de risque pour votre assurance habitation à la MAIF,Ma piscine doit-elle être déclarée ?,"La piscine intérieure ou extérieure est à déclarer dès lors qu'elle est construite en "" dur "" (non démontable), enterrée ou semi-enterrée. Le spa de nage doit être considéré comme une piscine. En revanche les "" SPAS "" ou "" Jacuzzis "" et les piscines hors sol ne doivent pas être déclarés comme piscine. Pour ces derniers il convient d’intégrer leurs valeurs dans l’évaluation de la tranche de patrimoine mobilier."
pratique,vie/etre_locataire,FAQ Assurance et Vie pratique,Vie quotidienne,Être locataire,Ma machine à laver a débordé et le sol ainsi que les peintures de la salle de bains sont à refaire. Qui va prendre en charge les dommages ?,Il faut aviser immédiatement votre assureur et votre propriétaire. C'est votre assureur qui sera tenu d'indemniser ce sinistre puisque votre responsabilité est engagée.
pratique,vie/etre_locataire,FAQ Assurance et Vie pratique,Vie quotidienne,Être locataire,Comment déterminer le montant du loyer pour chaque colocataire ?,"Il faut tenir compte du nombre de colocataires et de l'usage réservé à chacun. La méthode la plus simple est de diviser le loyer par le nombre de colocataires. Mais si les chambres sont de taille inégale, un correctif pourra être apporté, soit financièrement, soit en réservant l'usage d'une partie au colocataire ayant la chambre la moins spacieuse (rangements supplémentaires par exemple). Le mieux est toujours d'en discuter lors de l'installation dans le logement afin d'éviter tout problème ultérieur."
pratique,vie/etre_locataire,FAQ Assurance et Vie pratique,Vie quotidienne,Être locataire,Comment cela se passe t-il pour le téléphone ?,"Il est souvent utile de disposer d'une ligne fixe, notamment pour l'utilisation d'internet. Il existe maintenant des packs comprenant des connexions et appels illimités. Sinon, mieux vaut demander une facturation détaillée."
pratique,vie/etre_locataire,FAQ Assurance et Vie pratique,Vie quotidienne,Être locataire,Mon colocataire veut quitter le logement.,"Il doit bien sûr en aviser le propriétaire et devra payer le loyer jusqu'à son départ. Si une clause de solidarité est prévue dans le bail, il doit en principe continuer à régler jusqu'à l'expiration du bail. Mieux vaut tout de même rechercher rapidement un autre colocataire. Pensez à prendre contact avec votre assureur pour adapter, s'il y a lieu, la couverture du contrat d'assurance habitation."
pratique,vie/etre_locataire,FAQ Assurance et Vie pratique,Vie quotidienne,Être locataire,"Je suis en colocation, ai-je droit à une allocation logement ?","Une aide peut être versée à chacun des occupants à la condition qu'ils soient signataires du bail et fournissent une quittance séparée. Si les colocataires sont de sexe opposé, ils devront déclarer qu'ils ne vivent pas en concubinage."
pratique,vie/etre_locataire,FAQ Assurance et Vie pratique,Vie quotidienne,Être locataire,Mon colocataire ne règle plus son loyer. Le propriétaire me réclame le paiement à sa place. Est-ce réellement à moi de régler ou bien à la personne qui s'est portée caution pour lui ?,"Si votre contrat de location prévoit une clause de solidarité, il est normal qu'il vous soit demandé de régler le loyer à la place du colocataire défaillant. Si cette clause n'est pas écrite dans le bail, le propriétaire ne pourra rien vous réclamer. Il pourra alors se tourner vers la personne qui s'est portée caution pour votre colocataire."
pratique,vie/etre_locataire,FAQ Assurance et Vie pratique,Vie quotidienne,Être locataire,J'ai refusé de signer l'état des lieux car il ne correspondait pas à l'état du logement. Que dois- je faire ?,"En l'absence d'accord avec le propriétaire, la seule solution consiste à faire dresser l'état des lieux par un huissier. Dans cette hypothèse, il interviendra pour votre compte et il vous incombera de le rémunérer."
pratique,vie/etre_proprietaire_bailleur,FAQ Assurance et Vie pratique,Vie quotidienne,Être propriétaire-bailleur,Mon locataire me demande de rénover l'installation électrique. Ai-je l'obligation de faire ces travaux ?,La loi impose que l'installation électrique du logement soit conforme aux normes de sécurité et en bon état d'usage et de fonctionnement.
pratique,vie/etre_proprietaire_bailleur,FAQ Assurance et Vie pratique,Vie quotidienne,Être propriétaire-bailleur,J'ai donné mandat à une agence immobilière pour louer un appartement que je possède mais je viens de trouver directement un locataire avec lequel j'ai signé un bail ? L'agence me réclame quand même des frais. En a-t-elle le droit ?,"Tout dépend de l'étendue du mandat signé et de ses conditions. S'il s'agit d'un mandat d'exclusivité, l'agence est en droit de réclamer une rémunération. Vérifiez ce que prévoit le mandat et en tout état de cause, il est nécessaire d'aviser rapidement l'agence de toute conclusion d'un contrat."
pratique,vie/etre_proprietaire_bailleur,FAQ Assurance et Vie pratique,Vie quotidienne,Être propriétaire-bailleur,Je viens d'investir dans l'achat d'un appartement que je vais mettre en location. Quelles formalités dois-je accomplir ?,"Si le logement est loué vide, l'établissement d'un contrat de bail écrit est obligatoire. Vous devrez également établir, lors de la remise des clés, un état des lieux du logement. Sachez que vos obligations et celles de votre futur locataire sont celles découlant de la loi du 6 juillet 1989 que vous pouvez consulter en ligne."
pratique,vie/demenagement,FAQ Assurance et Vie pratique,Vie quotidienne,Déménagement,Je vais prochainement déménager de Nice à Paris. Mes meubles sont-ils assurés pendant le déménagement que je confie à un professionnel ? Dois-je prendre l'assurance qu'il me propose ?,"Le déménageur est obligatoirement tenu de souscrire une assurance ""responsabilité civile professionnelle"" pour les dommages qu'il causerait, du fait de son activité, aux biens qu'il déménage (pertes ou avaries ainsi que tout manquement à ses engagements, sauf limitations contractuelles). Élément indissociable de la tarification du déménagement, le coût de cette assurance est mis contractuellement à la charge du client et vous devez donc le supporter. Le contrat de déménagement peut proposer de surcroît une assurance ""dommages"" facultative permettant d'assurer les biens déménagés par exemple, contre le bris ou le vol et d'une manière générale, contre tout événement n’engageant pas la responsabilité du déménageur (cas de force majeure). Vérifiez que votre contrat d'asssurance habitation MAIF ne couvre pas déjà ces risques pour éviter les doublons intuiles."
pratique,vie/demenagement,FAQ Assurance et Vie pratique,Vie quotidienne,Déménagement,La MAIF propose t-elle des solutions de déménagement ?,La MAIF propose un vrai comparateur de solutions de déménagement. Accéder à Place du déménagement.
pratique,vie/telesurveillance,FAQ Assurance et Vie pratique,Vie quotidienne,Télésurveillance,"La télésurveillance, c'est quoi ?","La télésurveillance est une solution efficace pour surveiller à distance un logement ou un local et être alerté en cas d'intrusion, d’incendie, de dégât des eaux... Elle nécessite l’installation d'un système de détection et de capteurs reliés à une alarme et à différents supports de pilotages. Suivant les offres, les alertes sont gérées soit par le client via un support de pilotage (téléphone, smartphone, appli…), soit par un opérateur de la station de télésurveillance."
pratique,vie/telesurveillance,FAQ Assurance et Vie pratique,Vie quotidienne,Télésurveillance,"Je n’ai rien à protéger, est-ce utile de m’équiper ?","La valeur des biens est souvent sous-estimée et les plus importants sont souvent ceux qui représentent un caractère affectif. Pourquoi risquer de voir ses souvenirs irremplaçables disparaître ? Ou de voir son domicile vandalisé ? La télésurveillance est aussi un moyen efficace pour se sentir rassuré et vivre sereinement. Elle permet de se prémunir également des risques domestiques (fumées, inondation, intoxication au monoxyde de carbone…). En étant alerté suffisamment tôt, il est possible de réagir vite et de limiter les dégâts potentiels. Outre l'aspect matériel et financier, un cambriolage peut avoir des conséquences psychologiques sur les victimes, même lorsque celles-ci sont absentes du domicile pendant les faits."
